timestamp,nama_user,berat_badan,s1,s2,s3,s4,s5,s6,label_code,label_text
08:37:28.289,miring_kiri,74,3.81,11.30,1.78,-1.63,0,0,2,Duduk Miring Kiri
08:37:28.391,miring_kiri,74,3.58,11.25,1.97,-1.66,0,0,2,Duduk Miring Kiri
08:37:28.493,miring_kiri,74,3.42,11.21,2.09,-1.69,0,0,2,Duduk Miring Kiri
08:37:28.596,miring_kiri,74,3.45,11.18,2.04,-1.69,0,0,2,Duduk Miring Kiri
08:37:28.698,miring_kiri,74,3.53,11.17,1.96,-1.67,0,0,2,Duduk Miring Kiri
08:37:28.800,miring_kiri,74,3.56,11.27,1.91,-1.65,0,0,2,Duduk Miring Kiri
08:37:28.903,miring_kiri,74,3.63,11.36,1.83,-1.66,0,0,2,Duduk Miring Kiri
08:37:29.004,miring_kiri,74,3.64,11.40,1.82,-1.65,0,0,2,Duduk Miring Kiri
08:37:29.107,miring_kiri,74,3.58,11.43,1.86,-1.66,0,0,2,Duduk Miring Kiri
08:37:29.209,miring_kiri,74,3.60,11.40,1.85,-1.65,0,0,2,Duduk Miring Kiri
08:37:29.311,miring_kiri,74,3.70,11.36,1.86,-1.67,0,0,2,Duduk Miring Kiri
08:37:29.414,miring_kiri,74,3.74,11.28,1.94,-1.71,0,0,2,Duduk Miring Kiri
08:37:29.516,miring_kiri,74,3.69,11.12,2.12,-1.75,0,0,2,Duduk Miring Kiri
08:37:29.618,miring_kiri,74,3.68,10.84,2.29,-1.80,0,0,2,Duduk Miring Kiri
08:37:29.721,miring_kiri,74,3.58,10.52,2.45,-1.79,0,0,2,Duduk Miring Kiri
08:37:29.823,miring_kiri,74,3.50,10.40,2.50,-1.80,0,0,2,Duduk Miring Kiri
08:37:29.925,miring_kiri,74,3.55,10.37,2.45,-1.78,0,0,2,Duduk Miring Kiri
08:37:30.027,miring_kiri,74,3.65,10.38,2.41,-1.77,0,0,2,Duduk Miring Kiri
08:37:30.129,miring_kiri,74,3.73,10.36,2.39,-1.77,0,0,2,Duduk Miring Kiri
08:37:30.232,miring_kiri,74,3.79,10.34,2.41,-1.77,0,0,2,Duduk Miring Kiri
08:37:30.334,miring_kiri,74,3.83,10.30,2.46,-1.76,0,0,2,Duduk Miring Kiri
08:37:30.436,miring_kiri,74,3.80,10.20,2.53,-1.75,0,0,2,Duduk Miring Kiri
08:37:30.538,miring_kiri,74,3.70,10.11,2.61,-1.77,0,0,2,Duduk Miring Kiri
08:37:30.640,miring_kiri,74,3.63,10.06,2.69,-1.77,0,0,2,Duduk Miring Kiri
08:37:30.743,miring_kiri,74,3.53,9.91,2.80,-1.75,0,0,2,Duduk Miring Kiri
08:37:30.845,miring_kiri,74,3.42,9.77,2.86,-1.74,0,0,2,Duduk Miring Kiri
08:37:30.947,miring_kiri,74,3.40,9.73,2.89,-1.72,0,0,2,Duduk Miring Kiri
08:37:31.049,miring_kiri,74,3.35,9.64,2.93,-1.72,0,0,2,Duduk Miring Kiri
08:37:31.152,miring_kiri,74,3.30,9.52,2.93,-1.73,0,0,2,Duduk Miring Kiri
08:37:31.254,miring_kiri,74,3.26,9.45,2.90,-1.74,0,0,2,Duduk Miring Kiri
08:37:31.356,miring_kiri,74,3.23,9.45,2.81,-1.73,0,0,2,Duduk Miring Kiri
08:37:31.458,miring_kiri,74,3.39,9.38,2.69,-1.70,0,0,2,Duduk Miring Kiri
08:37:31.561,miring_kiri,74,3.55,9.33,2.71,-1.67,0,0,2,Duduk Miring Kiri
08:37:31.663,miring_kiri,74,3.54,9.40,2.83,-1.65,0,0,2,Duduk Miring Kiri
08:37:31.765,miring_kiri,74,3.53,9.42,2.95,-1.62,0,0,2,Duduk Miring Kiri
